AC_NO,AC_NAME,NAME,PARTY,VOTES
1,Abdasa,JADEJA PRADHYUMANSINH MAHIPATSINH,INC,73312
1,Abdasa,CHHABILBHAI NARANBHAI PATEL,BJP,63566
1,Abdasa,RAJESH SHAMJI MAHESHWARI,BMP,4122
1,Abdasa,SONI KAUSHIKBHAI BABULAL,IND,1851
1,Abdasa,VAGHELA LAXMANBHAI KANJI,BSP,1400
1,Abdasa,RAM MANGAL GADHAVI,IND,733
1,Abdasa,DHARAMSHI SHARAD SHIVJI,IND,655
1,Abdasa,UMAR OSMAN SANGAR,IND,453
1,Abdasa,KOLI SHANKARBHAI ALIBHAI,VPP,331
1,Abdasa,KHETANI VASANTBHAI VALJIBHAI,RDP,310
1,Abdasa,AMRUT LADHABHAI PATEL,IND,277
1,Abdasa,None of the Above,NOTA,3251
2,Mandvi,JADEJA VIRENDRASINH BAHADURSINH,BJP,79469
2,Mandvi,GOHIL SHAKTISINHJI HARICHANDRASINHJI,INC,70423
2,Mandvi,RANGANI MAHESHBHAI KARSHANBHAI,IND,1282
2,Mandvi,KENEEYA BHANJIBHAI KHIMJIBHAI,BSP,1154
2,Mandvi,RANGANI VARSHABEN MAHESHBHAI,IND,1110
2,Mandvi,SAMEJA ABDULKARIM AMAD,BMP,1105
2,Mandvi,SHAH VIJAYKUMAR CHIMANLAL,IND,1099
2,Mandvi,SAIYAD IMAMSHA LATIFSHA,IND,559
2,Mandvi,JOSHI SHAILESHBHAI BHAVANISANKAR,SP,541
2,Mandvi,RAMBHAI DHANRAJBHAI GADHAVI,IND,434
2,Mandvi,VORA JAYESHBHAI PRAVEENCHANDRA,SHI,221
2,Mandvi,BODA VASANTBHAI MORARJIBHAI,IND,211
2,Mandvi,DHRUIYA GULAMHUSEN SALEMAMAD,IND,179
2,Mandvi,JAT AMIN KASAM,IND,178
2,Mandvi,ANVARSHA BHACHHAMIYA SAIYAD,IND,176
2,Mandvi,JOSHI PRATEEK YOGESHBHAI,IND,120
2,Mandvi,KANERIYA BHAVIN GIRDHARBHAI,IND,114
2,Mandvi,None of the Above,NOTA,1685
3,Bhuj,ACHARYA DR.NIMABEN BHAVESHBHAI,BJP,86532
3,Bhuj,CHAKI ADAMBHAI BUDHABHAI,INC,72510
3,Bhuj,SINDHAL PRAKASH HARILAL,IND,1977
3,Bhuj,NODE KASAM MAHAMAD,BSP,1148
3,Bhuj,MALSHI RANA,IND,840
3,Bhuj,SODHA MADHUBHA RANAJI,SHI,716
3,Bhuj,SHAH PARESH VRAJLAL,IND,607
3,Bhuj,KOKA RAJESH KANTILAL,IND,378
3,Bhuj,GOHIL JIGNABA KARUBHA,RKSP,337
3,Bhuj,MAKWANA SIKANDAR ISMAIL,IND,274
3,Bhuj,TEJAS  ALIAS SACHIN RAJGOR,IND,267
3,Bhuj,BABU SAMA,IND,226
3,Bhuj,KHATRI MUNAF ABUBAKAR,IND,196
3,Bhuj,None of the Above,NOTA,4581
4,Anjar,AHIR VASANBHAI GOPALBHAI,BJP,75331
4,Anjar,V. K. HUMBAL,INC,64018
4,Anjar,VEERA HARIBHAI SAMANTBHAI,IND,4677
4,Anjar,HADIYA PRAKASHBHAI HIRJIBHAI (AHIR),IND,2410
4,Anjar,MANGALBHAI KARAMSHIBHAI RABARI,BMP,1534
4,Anjar,KOCHARA JAGDISHBHAI KANJIBHAI,BSP,1466
4,Anjar,SHEIKH MUSTAFA NURSHA,,999
4,Anjar,HUSSEN ALIMAMAD KHARA,IND,944
4,Anjar,MALSATTAR DHANJI SHIVJI,IND,349
4,Anjar,JADEJA JAYENDRASINH BALWANTSINH,IND,317
4,Anjar,DATANIYA MULJI REVA,IND,286
4,Anjar,CHAUHAN VIRAL PREMJI,IND,238
4,Anjar,None of the Above,NOTA,3601
5,Gandhidham,MAHESHWARI MALTI KISHOR,BJP,79713
5,Gandhidham,KISHOR GANGJIBHAI PINGOL,INC,59443
5,Gandhidham,BHANJIBHAI MYAJARBHAI DUNGARIYA,BMP,1965
5,Gandhidham,BHARYA JUMABHAI SAVALI,BSP,1233
5,Gandhidham,DANICHA GOVINDBHAI PUNAMCHAND,AAP,1101
5,Gandhidham,SONDARVA BALUBEN MAHESHBHAI,IND,1087
5,Gandhidham,VAGHELA SOMABHAI RUPABHAI,IND,1037
5,Gandhidham,RAJESH LADHABHAI CHAVDA,IND,561
5,Gandhidham,RAMESH MAVABHAI SOLANKI,IND,436
5,Gandhidham,ADVOCATE GOVIND DAFDA,IND,371
5,Gandhidham,BHARAT UMAR MARU,IND,331
5,Gandhidham,VANKAR RAMESHBHAI MAGABHAI,AIHCP,219
5,Gandhidham,BALIYA LALJIBHAI KARABHAI,APSP,196
5,Gandhidham,VANJARA HIRABEN DALPATBHAI,RKSP,177
5,Gandhidham,None of the Above,NOTA,3578
6,Rapar,AARETHIYA SANTOKBEN BHACHUBHAI,INC,63814
6,Rapar,PANKAJBHAI ANOPCHAND MAHETA,BJP,48605
6,Rapar,GADA BABULAL MEGHJI,NCP,2756
6,Rapar,MAHADEVBHAI KHUMANNBHAI BAGADA,BMP,2590
6,Rapar,PARMAR VALJIBHAI DEVJIBHAI,IND,1720
6,Rapar,CHAVADA SUDHA  BAKUL,BSP,1208
6,Rapar,KOLI MEGHABHAI JIVABHAI,VPP,1020
6,Rapar,JADEJA  NARENDRASINH TAPUBHA,IND,971
6,Rapar,DABHI  MOHANBHAI  TULSHIBHAI,IND,959
6,Rapar,GAMI RUDIBEN BABUBHAI,IND,700
6,Rapar,KOLI RAMESH RAVABHAI,IND,444
6,Rapar,INDRASINH  GOVUBHA  JADEJA,IND,393
6,Rapar,MAKAVANA RAMESHBHAI KUMBHABHAI,AIHCP,318
6,Rapar,None of the Above,NOTA,4614
7,Vav,THAKOR GENIBEN NAGAJI,INC,102328
7,Vav,CHAUDHARY SHANKARBHAI LAGDHIRBHAI,BJP,95673
7,Vav,BRAHMKSHATRIYA BHAGVATIBEN KHETSINHBHAI,IND,2643
7,Vav,PARMAR VAJRAMBHAI NAVABHAI,BSP,2373
7,Vav,THAKOR BHAVSINGJI RAMCHANDJI,IND,791
7,Vav,GOHIL RANAJI NAGJI,SHI,691
7,Vav,KALAL NAGJIBHAI SHANKARBHAI,IND,560
7,Vav,None of the Above,NOTA,3765
8,Tharad,PATEL PARBATBHAI SAVABHAI,BJP,65279
8,Tharad,RAJPUT DAMRAJI DEVJIBHAI,INC,54401
8,Tharad,PATEL MAVJIBHAI CHATRABHAI,IND,40699
8,Tharad,PATEL MAGHABHAI  ARJANBHAI,IND,2048
8,Tharad,PARJAPATI  GANESHBHAI DAMRABHAI,,1714
8,Tharad,GALSAR NILABHAI HEMABHAI,BSP,1647
8,Tharad,PATEL PADMABHAI DHANABHAI,IND,762
8,Tharad,None of the Above,NOTA,2584
9,Dhanera,PATEL NATHABHAI HEGOLABHAI,INC,82909
9,Dhanera,DESAI MAVJIBHAI MAGANBHAI,BJP,80816
9,Dhanera,RABARI TEJABHAI NETHIBHAI,AIHCP,2802
9,Dhanera,DABHI RUPABHAI CHENABHAI,BSP,2790
9,Dhanera,RAJPUT NARSINHJI BABUJI,IND,1836
9,Dhanera,None of the Above,NOTA,2341
10,Danta,KANTIBHAI KALABHAI KHARADI,INC,86129
10,Danta,KODARVI MALJIBHAI NARAYANBHAI,BJP,61477
10,Danta,BHIL KALURAM MANGALJI,IND,2569
10,Danta,DHRANGI MANHARBHAI BHOYLABHAI,NCP,2285
10,Danta,KANABHAI CHUNABHAI MANCHHATAR,GHCP,1197
10,Danta,PARMAR BHURABHAI MANABHAI,IND,1109
10,Danta,NISARTA RASILABEN KHATARABHAI,IND,896
10,Danta,DUNGAISA VIRMABHAI KESHRABHAI,IND,396
10,Danta,SOLANKI SOMABHAI BHARMABHAI,,361
10,Danta,None of the Above,NOTA,6461
11,Vadgam,JIGNESHKUMAR NATVARLAL MEVANI,IND,95497
11,Vadgam,CHAKRAVARTI VIJAYKUMAR HARKHABHAI,BJP,75801
11,Vadgam,MAKWANA NARENDRAKUMAR PUJABHAI,IND,3711
11,Vadgam,ASHVINBHAI DOLATBHAI PARMAR,IND,3175
11,Vadgam,JADAV PUSHPABEN RAJESHBHAI,BSP,1263
11,Vadgam,CHAUHAN GANESHBHAI LAVJIBHAI,IND,1121
11,Vadgam,VANSOLA NILESHKUMAR PRAVINBHAI,BMP,1119
11,Vadgam,SHEKHALIYA VIKRAMBHAI DAHYABHAI,IND,1038
11,Vadgam,SOLANKI TARUNCHANDRA PREMJIBHAI,GHCP,548
11,Vadgam,BHATIYA ARVINDKUMAR KHEMABHAI,,478
11,Vadgam,None of the Above,NOTA,4255
12,Palanpur,PATEL MAHESHKUMAR AMRUTLAL,INC,91512
12,Palanpur,PRAJAPATI LALJIBHAI KANJIBHAI,BJP,73919
12,Palanpur,FOSHI SHIVRAMBHAI MAGANBHAI,NCP,1057
12,Palanpur,VADNATHANI JAYANTIBHAI UMEDBHAI,IND,1056
12,Palanpur,PARMAR AMARATBHAI DHARMABHAI,BSP,974
12,Palanpur,SHRIMALI ASHOKBHAI BALCHANDBHAI,IND,846
12,Palanpur,PARMAR SURESHBHAI RAMJIBHAI,IND,571
12,Palanpur,PATANI SHANTABEN NARANBHAI,IND,505
12,Palanpur,NABHANI RAMESHKUMAR KHEMRAJBHAI,AAP,484
12,Palanpur,PATANI MAHESHKUMAR NARANBHAI,IND,358
12,Palanpur,DAVE NILESHKUMAR KANAIYALAL,IND,227
12,Palanpur,PARMAR CHHAGANCHANDRARAJ DHANABHAI,IND,203
12,Palanpur,PRAJAPATI AMARABHAI PUJABHAI,,195
12,Palanpur,MEJIYATAR GOVINDBHAI UMABHAI,RSPS,95
12,Palanpur,None of the Above,NOTA,3659
13,Deesa,PANDYA SHASHIKANT MAHOBATRAM,BJP,85411
13,Deesa,GOVABHAI HAMIRABHAI RABARI,INC,70880
13,Deesa,VAGHELA BAHADURSINH DADUBHA,IND,15912
13,Deesa,THERVADIYA SHIVAJI PATHUJI,IND,1113
13,Deesa,SOLANKI DINESHKUMAR ALJIBHAI,BSP,977
13,Deesa,PRAJAPATI KANUBHAI LILABHAI,,791
13,Deesa,THAKOR PARBATJI VALJIBHAI,IND,472
13,Deesa,THAKOR RAMANBHAI SARDARJI,IND,439
13,Deesa,PUROHIT SHYAMABEN NARANBHAI,,261
13,Deesa,None of the Above,NOTA,3531
14,Deodar,BHURIYA SHIVABHAI AMRABHAI,INC,80432
14,Deodar,CHAUHAN KESHAJI SHIVAJI,BJP,79460
14,Deodar,HIRAJI PRAHLADJI VAGHELA,BMP,2049
14,Deodar,JIVANBHAI KARSANBHAI JOSHI,IND,1697
14,Deodar,None of the Above,NOTA,2988
15,Kankrej,KIRTISINH PRABHATSINH VAGHELA,BJP,95131
15,Kankrej,JALERA DINESHJI DHARSIJI,INC,86543
15,Kankrej,THAKOR LEBUJI BHUDARJI,IND,3037
15,Kankrej,MAKVANA VAGHABHAI MAGANBHAI,BSP,1952
15,Kankrej,DESAI ISHVARBHAI  MAHADEVBHAI,AIHCP,1043
15,Kankrej,None of the Above,NOTA,3881
16,Radhanpur,ALPESH KHODAJI THAKOR,INC,85777
16,Radhanpur,SOLANKI LAVINGJI MULJIJI THAKOR,BJP,70920
16,Radhanpur,RATILAL KAMABHAI,IND,5117
16,Radhanpur,DR.VISHNU ZULA,IND,4769
16,Radhanpur,SONAJI VELAJI THAKOR,BSP,1773
16,Radhanpur,NATHALAL K NIRASHRIT THAKOR,IND,1492
16,Radhanpur,KARIYA KALPESHBHAI KARSHANBHAI,,1250
16,Radhanpur,PARMAR MOHANBHAI MAGHABHAI,IND,1009
16,Radhanpur,THAKOR MERAJI KACHARAJI,IND,731
16,Radhanpur,CHHAGANBHAI NARANBHAI PRAJAPATI,IND,523
16,Radhanpur,GOHIL HARCHANBHAI AALABHAI,BMP,439
16,Radhanpur,CHAUDHARI PRAKASHBHAI RUGNATHBHAI,IND,430
16,Radhanpur,THAKKAR KIRTIKUMAR ISHVARLAL,IND,390
16,Radhanpur,THEBA GULAMHUSEN RASULKHAN,GHCP,382
16,Radhanpur,CHANDI ASHVINKUMAR SHIVPRASAD,SHI,344
16,Radhanpur,GAUSWAMI LALGIRI KHENGARGIRI,IND,255
16,Radhanpur,ATULKUMAR MAYARAMBHAI PUJARA,IND,237
16,Radhanpur,None of the Above,NOTA,1632
17,Chanasma,DILIPKUMAR VIRAJI THAKOR,BJP,73771
17,Chanasma,DESAI RAGHUBHAI MERAJBHAI,INC,65537
17,Chanasma,THAKOR DINESHBHAI AATAJI,IND,27633
17,Chanasma,BELIM BABUBHAI LALAKHAMIYA,IND,2052
17,Chanasma,PANDYA PRAVINKUMAR TULSIDAS,IND,1416
17,Chanasma,PATEL VIPULBHAI NAGARBHAI,NCP,1366
17,Chanasma,DARBAR JABBARSANG ARJANSINH,IND,566
17,Chanasma,THAKOR ASHOKJI POPATJI,IND,517
17,Chanasma,PARMAR ROHITBHAI RAMABHAI,BSP,417
17,Chanasma,MITULKUMAR BHAGAVANBHAI PATEL,GHCP,387
17,Chanasma,PATEL MAHESHKUMAR JAYANTIBHAI,,368
17,Chanasma,PATEL ASHISHBHAI DASHRATHBHAI,AIHCP,313
17,Chanasma,THAKOR RAMESHJI RAMAJI,BMP,238
17,Chanasma,PATEL BHANUMATIBEN ANILKUMAR,,169
17,Chanasma,None of the Above,NOTA,3779
18,Patan,KIRITKUMAR CHIMANLAL PATEL,INC,101006
18,Patan,DESAI RANCHHODBHAI MAHIJIBHAI,BJP,76799
18,Patan,MAHESHWARI KANUBHAI BHURABHAI,IND,1758
18,Patan,JOSHI MUKESHBHAI GOPALBHAI,SHI,1087
18,Patan,PARMAR MAGANBHAI AMARABHAI,BSP,988
18,Patan,BHOJAK KETANKUMAR BHANUPRASAD,IND,747
18,Patan,PATNI ANANDBHAI CHELABHAI,IND,394
18,Patan,PATEL MULCHANDBHAI RAMJIDAS,IND,377
18,Patan,THAKOR RAMESHBHAI VARVAJI,IND,169
18,Patan,PATEL NANJIBHAI JIVANBHAI,,152
18,Patan,None of the Above,NOTA,3872
19,Sidhpur,THAKOR CHANDANJII TALAJI,INC,88268
19,Sidhpur,JAYNARAYAN VYAS,BJP,71008
19,Sidhpur,RAJPUT RAJENDRASINH SAMANTSINH,IND,1909
19,Sidhpur,RATHOD GOVIND,BSP,956
19,Sidhpur,MOMIN ASRAFBHAI DADUBHAI (A.D. MAMA),IND,680
19,Sidhpur,POLADI KAIYUMKHAN USMANKHAN (BADSHAH),AIHCP,481
19,Sidhpur,SOLANKI ANILKUMAR REVABHAI,BMP,377
19,Sidhpur,BHAVSANG L. THAKOR,IND,326
19,Sidhpur,PATEL DILIPKUMAR LILACHAND,IND,297
19,Sidhpur,THAKOR KANUJI SOMAJI,IND,235
19,Sidhpur,DAVE PRAKASHCHANDRA MANUPRASAD,IND,180
19,Sidhpur,THAKOR KARANSINH SAHDEVJI,IND,156
19,Sidhpur,BHORANIYA SOYABBHAI HASAMBHAI,,120
19,Sidhpur,None of the Above,NOTA,3973
20,Kheralu,DABHI BHARATSINHJI SHANKARJI,BJP,59847
20,Kheralu,DESAI MUKESHKUMAR MOGHJIBHAI,IND,38432
20,Kheralu,THAKOR RAMJIBHAI SONAJI,INC,38254
20,Kheralu,SINDHI FAKIRMAHMAD SULEMANBHAI,IND,1635
20,Kheralu,PRAJAPATI RAJNIKANT HIRALAL,BSP,985
20,Kheralu,VALJIBHAI SAVJIBHAI PARMAR,IND,912
20,Kheralu,PARMAR VANRAJ KALIDAS,BMP,772
20,Kheralu,THAKOR VAJAJI GOVAJI,,521
20,Kheralu,THAKOR KEVALJI NATHAJI,IND,436
20,Kheralu,None of the Above,NOTA,2634
21,Unjha,DR. ASHA PATEL,INC,81797
21,Unjha,PATEL NARAYANBHAI LALLUDAS (KAKA),BJP,62268
21,Unjha,THAKOR SAHDEVJI VIRSANGJI,IND,1728
21,Unjha,GHANSHYAMBHAI  PARAGBHAI SOLANKI,BSP,1054
21,Unjha,PATEL MANHARBHAI MADHAVLAL,IND,784
21,Unjha,HARESHKUMAR NAROTTAMBHAI PATEL,IND,674
21,Unjha,PATEL HIRALBEN SANDIPKUMAR,NCP,610
21,Unjha,PATEL RAMESHBHAI ISHVARLAL,AAP,387
21,Unjha,DADAVALA HASANALI ISHMAILBHAI,IND,339
21,Unjha,THAKOR VISHNUJI NENAJI,,182
21,Unjha,THAKOR GOPALJI PIRAJI,,142
21,Unjha,THAKOR SUDHARMSINH ISHVARJI,,115
21,Unjha,None of the Above,NOTA,2912
22,Visnagar,PATEL RUSHIKESH GANESHBHAI,BJP,77496
22,Visnagar,PATEL MAHENDRAKUMAR S. (MAHESH PATEL),INC,74627
22,Visnagar,PATEL YATEENKUMAR HASMUKHBHAI (TEJASH),IND,1048
22,Visnagar,PARMAR NANJIBHAI KARSANBHAI,BSP,677
22,Visnagar,PATEL HIREN KUMAR VISHNU BHAI,GHCP,419
22,Visnagar,PATEL MAHENDRABHAI SHANKARBHAI (MAHESH PATEL),IND,395
22,Visnagar,PATEL MAHENDRABHAI SHANKARBHAI (MAHESHBHAI PATEL),IND,283
22,Visnagar,ASHOKKUMAR SOMALAL RAMI,,226
22,Visnagar,PATEL ANITABEN RAMABHAI,,183
22,Visnagar,None of the Above,NOTA,2992
23,Becharaji,THAKOR BHARATJI SONAJI,INC,80894
23,Becharaji,PATEL RAJNIKANT SOMABHAI,BJP,65083
23,Becharaji,PATEL KIRITKUMAR DAHYABHAI,IND,10144
23,Becharaji,PARMAR JITENDRABHAI RAMESHBHAI,IND,1407
23,Becharaji,RATHOD DINESHKUMAR REVABHAI,BSP,829
23,Becharaji,PATEL GOVINDBHAI KANAIYALAL,AIHCP,509
23,Becharaji,PARMAR JAGDISHBHAI SADABHAI,IND,493
23,Becharaji,CHAUDHARY RAMESHBHAI SENDHABHAI,IND,338
23,Becharaji,PATEL NARENDRAKUMAR BABULAL,IND,336
23,Becharaji,PATEL VIJAYKUMAR DAHYABHAI (VAKIL),LSPS,262
23,Becharaji,PATEL BHAGIRATHKUMAR CHATURBHAI,IND,261
23,Becharaji,PATEL SANJAYKUMAR BALDEVBHAI,BRVP,154
23,Becharaji,PATEL PRINCE BABULAL,,153
23,Becharaji,PATEL SURESHBHAI BABULAL,,145
23,Becharaji,None of the Above,NOTA,3596
24,Kadi,KARSHANBHAI PUNJABHAI SOLANKI,BJP,96651
24,Kadi,CHAVDA RAMESHBHAI MAGANBHAI,INC,88905
24,Kadi,PARMAR AARATIBEN ASHVINKUMAR,BSP,1055
24,Kadi,VIJAYKUMAR LALJIBHAI VAGHELA,IND,998
24,Kadi,CHAVDA LAXMICHAND POONJABHAI,IND,645
24,Kadi,RATHOD KUSUMBEN SURESHKUMAR,IND,589
24,Kadi,MAYURDEV SOMDEV ROY,BMP,545
24,Kadi,CHAMAR MEENABEN SAVABHAI,IND,371
24,Kadi,None of the Above,NOTA,2657
25,Mahesana,PATEL NITINBHAI RATILAL,BJP,83670
25,Mahesana,PATEL JIVABHAI AMBALAL,INC,75719
25,Mahesana,THAKOR AMITKUMAR VAJESANG,IND,1784
25,Mahesana,THAKOR AMRATJI BALDEVJI,IND,848
25,Mahesana,RAVAL SURESHBHAI CHHAGANLAL,IND,725
25,Mahesana,THAKOR ARJUNJI GALABAJI,IND,679
25,Mahesana,SHEKH SHAHENAJBIBI AHEMADMIYA,IND,620
25,Mahesana,PATEL BABUBHAI AMBARAMDAS,NCP,489
25,Mahesana,THAKOR KALUJI LAXMANJI,IND,356
25,Mahesana,SOLANKI KISHORBHAI PANABHAI,IND,326
25,Mahesana,RATHOD KESHARBEN GOPALSINH,IND,295
25,Mahesana,CHAUHAN PRAKASHKUMAR TRIBHOVANDAS,IND,282
25,Mahesana,VISHNUJI AMARATJI VAGHELA,BMP,224
25,Mahesana,PARMAR PANKAJKUMAR BABULAL,BSP,221
25,Mahesana,BABI ABDULRAHEMAN NIYAJMOHAMAD,IND,208
25,Mahesana,CHAUHAN KIRANSINH DASHRATHSINH,IND,206
25,Mahesana,THAKOR KIRAN VISHNUJI,IND,173
25,Mahesana,GANDHI VIPULBHAI GOVINDBHAI,IND,158
25,Mahesana,MALEK SIKANDARBHAI SULEMANBHAI,IND,158
25,Mahesana,THAKOR VIJAYJI DANSANGJI,IND,117
25,Mahesana,KHODABHAI AMRUTLAL PATEL,IND,103
25,Mahesana,THAKOR DILIPKUMAR TAKHAJI,IND,96
25,Mahesana,PARMAR JAYANTSINH DAHYABHAI,IND,96
25,Mahesana,THAKOR JAGDISHJI RADHUJI,IND,94
25,Mahesana,PATEL MAHESHBHAI RANCHHODDAS,BRVP,88
25,Mahesana,KURESHI JAMIYATKHA GULABKHA,IND,88
25,Mahesana,PARMAR DEVANGKUMAR PRABHUDAS,IND,82
25,Mahesana,PATEL SURESHBHAI MAFATLAL,,78
25,Mahesana,PATHAN ASIFKHAN ABDULHAMID,IND,76
25,Mahesana,OZA PRUTHVI VITHTHALBHAI PRAJAPATI,APSP,73
25,Mahesana,THAKOR JARINABEN NAGJI,IND,70
25,Mahesana,PATHAN YAKUBKHAN MAHMADKHAN,IND,68
25,Mahesana,PATEL KRUPABEN KUMARGAURAV,IND,62
25,Mahesana,CHAVDA MAHESHKUMAR GULABJI,,54
25,Mahesana,None of the Above,NOTA,626
26,Vijapur,PATEL RAMANBHAI DHULABHAI,BJP,72326
26,Vijapur,PATEL NATHABHAI PRABHUDAS,INC,71162
26,Vijapur,VIHOL UPENDRASINH NAVUJI,IND,1555
26,Vijapur,MODI SUHIT ASHOKKUMAR,IND,1398
26,Vijapur,PATEL NARENDRAKUMAR GANDABHAI,NCP,1037
26,Vijapur,PARMAR VASUDEV TRIBHOVANDAS,BSP,621
26,Vijapur,PATEL BIPINKUMAR MAFATLAL,IND,466
26,Vijapur,PATEL MAHENDRAKUMAR KHODIDAS,AIHCP,300
26,Vijapur,KURESHI SADIKBHAI AHEMADBHAI,IND,277
26,Vijapur,PATEL TEJASKUMAR TULSIBHAI,GHCP,250
26,Vijapur,DEVDA BABUJI RANCHHODJI,IND,247
26,Vijapur,THAKOR VINUJI KANTIJI,IND,160
26,Vijapur,PATEL SATISHBHAI JAYANTIBHAI,,128
26,Vijapur,PATEL VISHNUBHAI PUNJABHAI,,95
26,Vijapur,None of the Above,NOTA,1280
27,Himatnagar,RAJENDRASINH RANJITSINH CHAVDA(RAJUBHAI CHAVDA),BJP,93251
27,Himatnagar,KAMLESHKUMAR JAYANTIBHAI PATEL,INC,90351
27,Himatnagar,SOLANKI MAGANBHAI LAKHABHAI,BSP,1057
27,Himatnagar,PARMAR DILIPSINH CHAKUSINH,IND,735
27,Himatnagar,PATEL CHANDRASHEKHAR ANILBHAI,NCP,683
27,Himatnagar,PARMAR PARSHOTAMDAS DALPATBHAI,CPIM,683
27,Himatnagar,PRAJAPATI ALPESHKUMAR MOHANBHAI,APSP,673
27,Himatnagar,PARMAR SARDARSINH BHAVANSINH,AIHCP,497
27,Himatnagar,BHOI KISHORBHAI CHIMANBHAI,,408
27,Himatnagar,PARMAR JAYDEEPSINH RAJUJI,LGP,274
27,Himatnagar,PARMAR PRAHLADSINH SONSINH,,180
27,Himatnagar,None of the Above,NOTA,3314
28,Idar,KANODIYA HITU,BJP,97682
28,Idar,MANIBHAI JETHABHAI VAGHELA,INC,82351
28,Idar,SOLANKI NATVARBHAI GOVABHAI,IND,3592
28,Idar,PARMAR MUKESHBHAI KADVABHAI,BSP,1752
28,Idar,VANKAR BHOGILAL DANABHAI,IND,1377
28,Idar,PRIYADARSHI GAURANG ARVINDBHAI,,986
28,Idar,FALJIBHAI PUNJABHAI PARMAR,IND,561
28,Idar,PARMAR MOHANBHAI AVSARBHAI,IND,291
28,Idar,VARMA VASANTCHANDRA KUSHALBHAI,AIHCP,287
28,Idar,PARMAR MANISH MOTIBHAI,IND,245
28,Idar,None of the Above,NOTA,4892
29,Khedbrahma,KOTWAL ASHVINBHAI LAXMANBHAI,INC,85030
29,Khedbrahma,RAMILABEN BARA,BJP,73977
29,Khedbrahma,BIPINCHANDRA RUPASIBHAI GAMETI,,3470
29,Khedbrahma,ARVINDBHAI ASARI,BSP,3290
29,Khedbrahma,NINAMA BHIMJIBHAI NARVAJI,IND,2581
29,Khedbrahma,INDUBEN C. BODAT,IND,2453
29,Khedbrahma,SOLANKI CHHAGANBHAI KEVALABHAI,AIHCP,1783
29,Khedbrahma,None of the Above,NOTA,5067
30,Bhiloda,DR. ANIL JOSHIYARA,INC,95719
30,Bhiloda,P.C.BARANDA,BJP,83302
30,Bhiloda,VISAT DINESHBHAI SANJABHAI,IND,3994
30,Bhiloda,TABIYAD SOMABHAI SALUJI,CPIM,1752
30,Bhiloda,NINAMA DILIPKUMAR KHIMJIBHAI,IND,1568
30,Bhiloda,KHARADI SUBHASHBHAI SHEMYUALBHAI,LGP,1365
30,Bhiloda,DAMOR PRATAPSINH THAVARAJI,IND,720
30,Bhiloda,DAMOR CHANDUBHAI NANJIBHAI,BMP,514
30,Bhiloda,GAMETI HEMANTBHAI DHANJIBHAI,AIHCP,500
30,Bhiloda,None of the Above,NOTA,4877
31,Modasa,THAKOR RAJENDRASINH SHIVSINH,INC,78615
31,Modasa,PARMAR BHIKHUSINHJI CHATURSINHJI,BJP,78468
31,Modasa,PATEL MANOJBHAI RATILAL,NCP,2334
31,Modasa,CHAUHAN RANJITSINH SOMABHAI,IND,935
31,Modasa,MAKWANA VISHNUSINH RUPSINH,BSP,888
31,Modasa,PATEL SURESHKUMAR JAYANTILAL,IND,699
31,Modasa,RAO NIRBHAYASINH KISHORSINH,AIHCP,443
31,Modasa,BAKROLIYA A.RAHIM ISMAILBHAI,,249
31,Modasa,None of the Above,NOTA,3515
32,Bayad,ZALA DHAVALSINH NARENDRASINH,INC,79556
32,Bayad,CHAUHAN ADESINH MANSINH,BJP,71655
32,Bayad,PATEL BABARBHAI MATHURBHAI,IND,1992
32,Bayad,PATEL KIRITKUMAR BABARBHAI,IND,1418
32,Bayad,None of the Above,NOTA,3252
33,Prantij,PARMAR GAJENDRASINH UDESINH,BJP,82482
33,Prantij,BARAIYA MAHENDRASINH KACHARSINH (ADVOCATE),INC,78690
33,Prantij,ZALA RAJENDRASINH KALUSINH,NCP,3441
33,Prantij,MASU RASIKBHAI PATEL,IND,1752
33,Prantij,ZALA DALPATSINH MOTISINH,IND,1701
33,Prantij,VANKAR HARMESHKUMAR NATVARBHAI,BSP,1066
33,Prantij,JOSHI PARESHKUMAR PRAVINCHAND (PRAKASHBHAI MAHARAJ),IND,578
33,Prantij,RATHOD JAYDIPSINH JAGATSINH,,515
33,Prantij,PATEL KALPESHKUMAR RANCHHODBHAI,AIHCP,353
33,Prantij,None of the Above,NOTA,2838
34,Dahegam,CHAUHAN BALRAJSINH KALYANSINH,BJP,74445
34,Dahegam,RATHOD KAMINIBA BHUPENDRASINH,INC,63585
34,Dahegam,MALEK AMJADHUSSAIN MANSURMIYA,IND,1631
34,Dahegam,SONARA RAMANLAL KHANABHAI,BSP,1143
34,Dahegam,THAKOR JENAJI RUMALJI,,949
34,Dahegam,AMIN VINUBHAI BAHADURBHAI,AIHCP,625
34,Dahegam,None of the Above,NOTA,3925
35,Gandhinagar South,THAKOR SHAMBHUJI CHELAJI,BJP,107480
35,Gandhinagar South,GOVINDJI HIRAJI SOLANKI,INC,95942
35,Gandhinagar South,JADUGAR PIYUSHBHAI CHATURBHAI,BSP,2761
35,Gandhinagar South,SURESHKUMAR DHANJIBHAI SHASTRI,IND,1284
35,Gandhinagar South,SHASHIKANT FUSHABHAI VANIKAR,IND,995
35,Gandhinagar South,ACHARYA KEYUR CHIMANBHAI,BMP,941
