AC_NO,AC_NAME,NAME,PARTY,VOTES
113,Sahaswan,OMKAR SINGH,SP,77543
113,Sahaswan,ARSHAD ALI,BSP,73274
113,Sahaswan,UMLESH YADAV,RPD,57522
113,Sahaswan,ASHTOSH VARSHNEY,BJP,24152
113,Sahaswan,ANIL KUMAR,RLD,2117
113,Sahaswan,RAJPAL SINGH,BSS,2048
113,Sahaswan,RIYASAT KHAN,BBPP,1242
113,Sahaswan,None of the Above,NOTA,2902
114,Bilsi,PT. RADHA KRISHAN SHARMA,BJP,82070
114,Bilsi,MUSARRAT ALI BITTAN,BSP,55091
114,Bilsi,VIMAL KRISHAN AGARWAL ALIAS PAPPI,SP,50848
114,Bilsi,RIZWAN ALI,JAM,1846
114,Bilsi,SATPAL SINGH,IND,1285
114,Bilsi,ARVIND SINGH,RPS,672
114,Bilsi,RAJENDRA SINGH,IND,623
114,Bilsi,FAKIR CHANDRA MAURYA,IND,540
114,Bilsi,CHANDRABHAN SINGH,IND,413
114,Bilsi,FAQRUDDEN,IND,378
114,Bilsi,PAWAN GULATI,IND,334
114,Bilsi,None of the Above,NOTA,1930
115,Badaun,MAHESH CHANDRA GUPTA,BJP,87314
115,Badaun,ABID RAZA KHAN,SP,70847
115,Badaun,BHUPENDRA SINGH,BSP,32641
115,Badaun,RAMSEWAK SINGH PATEL,SHI,14576
115,Badaun,SATISH CHANDRA,IND,1127
115,Badaun,KHALID PERVAIZ,AIMIM,883
115,Badaun,HARINDRA SINGH YADAV,IND,848
115,Badaun,AMARJEET SINGH,BBP,699
115,Badaun,SACHIN PATHAK,PPS,619
115,Badaun,MUZAFFAR ALI KHAN,IND,490
115,Badaun,ABINAV RAJ,IND,421
115,Badaun,ARUN PRAKASH GUPTA,IND,273
115,Badaun,MAHESH KUMAR SHRIVASTAVA,KJP,258
115,Badaun,KRISHAN PAL,BSS,240
115,Badaun,None of the Above,NOTA,1509
116,Shekhupur,DHARMENDRA KUMAR SINGH SHAKYA,BJP,93702
116,Shekhupur,ASHISH YADAV,SP,70316
116,Shekhupur,MOHD. RIZWAN,BSP,64327
116,Shekhupur,KM. SARVESHA DEVI,IND,1619
116,Shekhupur,RAJENDRA,BSS,1101
116,Shekhupur,KAMTA PRASAD,MHD,922
116,Shekhupur,ANESH PAL,PP,899
116,Shekhupur,PRITI KASHYAP,RMEP,657
116,Shekhupur,BANDEHASAN,IEMC,467
116,Shekhupur,None of the Above,NOTA,1896
117,Dataganj,RAJEEV KUMAR SINGH URF BABBU BHAIYA,BJP,79110
117,Dataganj,SINOD KUMAR SHAKYA (DEEPU BHAIYA),BSP,53351
117,Dataganj,CAPTAIN ARJUN SINGH,LD,39029
117,Dataganj,PREM PAL SINGH YADAV,INC,32243
117,Dataganj,DR SHAILESH PATHAK,PP,11064
117,Dataganj,JITENDRA SINGH YADAV,RLD,1898
117,Dataganj,MAN SINGH,DSKP,1195
117,Dataganj,RAJVEER SHARMA,BSS,1181
117,Dataganj,RAJENDRA SINGH,IND,1136
117,Dataganj,DR AJEET SINGH,IND,995
117,Dataganj,VED BABU,JSSP,903
117,Dataganj,RAJKUMAR,BBP,746
117,Dataganj,None of the Above,NOTA,1971
118,Baheri,CHHATRA PAL SINGH,BJP,108846
118,Baheri,NASEEM AHMAD,BSP,66009
118,Baheri,ATA UR REHMAN,SP,63841
118,Baheri,UBAID ULLAH KHAN,MHD,2658
118,Baheri,SATISH CHANDRA,IND,977
118,Baheri,MANJOOR AHMED,IND,836
118,Baheri,RAKESH KUMAR,RKMP,718
118,Baheri,PRIYAVAN GANGWAR,RLD,618
118,Baheri,FAUZUL,IND,404
118,Baheri,SMT ANUPAMA MAURYA,JAM,335
118,Baheri,DHARAM PAL,BSS,327
118,Baheri,CHINTA MANI,IND,316
118,Baheri,JAMEER AHMAD,JSEP,226
118,Baheri,DUSHYANT KUMAR,IND,195
118,Baheri,None of the Above,NOTA,1479
119,Meerganj,DR. D.C. VERMA,BJP,108789
119,Meerganj,SULTAN BEG,BSP,54289
119,Meerganj,NARENDRA PAL SINGH,INC,36938
119,Meerganj,BHANU PRATAP SINGH,MHD,2267
119,Meerganj,SHAKEEL AHMAD,PP,1696
119,Meerganj,GANGA SINGH VERMA,RLD,1255
119,Meerganj,CHAMPAT RAM,BSS,1125
119,Meerganj,LAIK AHMAD MANSURI,BIP,746
119,Meerganj,AMIT SINGH,IND,715
119,Meerganj,CHANDRA BHOJ PATHAK,IND,707
119,Meerganj,None of the Above,NOTA,1749
120,Bhojipura,BAHORAN LAL MAURYA,BJP,100381
120,Bhojipura,SHAZIL ISLAM ANSARI,SP,72617
120,Bhojipura,SULEMAN BEG,BSP,49882
120,Bhojipura,SHER ALI ZAFRI,IEMC,6494
120,Bhojipura,GAJENDER KUMAR,RLD,1388
120,Bhojipura,MAHESH CHANDRA,SSP,1159
120,Bhojipura,MUNENDRA KUMAR,IND,1157
120,Bhojipura,ANEES KHAN,IND,1093
120,Bhojipura,DORI LAL KASHYAP,JSEP,911
120,Bhojipura,NOOR JAHAN JAFRI,IND,609
120,Bhojipura,DEVDATT GANGWAR,IND,602
120,Bhojipura,RAJENDRA PAL,BSS,575
120,Bhojipura,None of the Above,NOTA,1763
121,Nawabganj,KESAR SINGH,BJP,93711
121,Nawabganj,BHAGWAT SARAN GANGWAR,SP,54569
121,Nawabganj,SHAILA TAHIR,IEMC,36761
121,Nawabganj,VIRENDER SINGH GANGWAR,BSP,18948
121,Nawabganj,MO ASLAM,RLD,1783
121,Nawabganj,RASHMI GANGWAR,IND,1264
121,Nawabganj,RATAN LAL,BSS,1260
121,Nawabganj,MASTER CHHOTEY LAL GANGWAR,PP,1227
121,Nawabganj,MO TAHIR,IND,1071
121,Nawabganj,PRAHLAD RAM,SKLP,1041
121,Nawabganj,TASABBAR HUSAIN,IND,986
121,Nawabganj,NAEEM AHMAD,IND,858
121,Nawabganj,None of the Above,NOTA,1860
122,Faridpur,DR. SHYAM BIHARI LAL,BJP,83656
122,Faridpur,DR. SIYA RAM SAGAR,SP,58935
122,Faridpur,VIJAY PAL SINGH,BSP,37680
122,Faridpur,POONAM SEN,RLD,3075
122,Faridpur,SHALINI SINGH,IND,1927
122,Faridpur,VIJENDRA PAL,LD,1208
122,Faridpur,ULFAT SINGH KATHERIYA,JSSP,990
122,Faridpur,DAULAT RAM,PP,907
122,Faridpur,None of the Above,NOTA,1831
123,Bithari Chainpur,RAJESH KUMAR MISHRA,BJP,96397
123,Bithari Chainpur,VEER PAL SINGH YADAV,SP,76886
123,Bithari Chainpur,VIRENDRA SINGH,BSP,53286
123,Bithari Chainpur,MOHD SHAREEF,RLD,1102
123,Bithari Chainpur,BHUVNESHWAR SINGH,IEMC,1055
123,Bithari Chainpur,SEEMA SRIVASTAVA,PPS,995
123,Bithari Chainpur,DHARMENDRA SINGH,IND,844
123,Bithari Chainpur,HASRAT ALI,PP,827
123,Bithari Chainpur,MOHD HASAN,BIP,470
123,Bithari Chainpur,RITIK,LSP,449
123,Bithari Chainpur,None of the Above,NOTA,2647
124,Bareilly,DR. ARUN KUMAR,BJP,115010
124,Bareilly,PREM PRAKASH AGARWAL,INC,86343
124,Bareilly,ER. ANEES AHAMAD KHAN,BSP,14588
124,Bareilly,TARKESHWAR CHATURVEDI,CPI,1754
124,Bareilly,AQEEL AHMAD KHAN,PP,1073
124,Bareilly,SYED RASHID ALI,IND,800
124,Bareilly,IQTAIDAR UDDIN,RLD,643
124,Bareilly,MADHVI SAHU,IND,591
124,Bareilly,RANJIT,IND,513
124,Bareilly,SARTAJ ALVI,AIFB,413
124,Bareilly,ARSHAD ALI KHAN,IND,379
124,Bareilly,AMIT KHANDELWAL,JSEP,345
124,Bareilly,None of the Above,NOTA,1421
125,Bareilly Cantt.,RAJESH AGARWAL,BJP,88441
125,Bareilly Cantt.,MUJAHID HASSAN KHAN,INC,75777
125,Bareilly Cantt.,RAJENDRA PRASAD GUPTA,BSP,14239
125,Bareilly Cantt.,ATUL SAXENA,RLD,819
125,Bareilly Cantt.,RABIYA AKHTAR,PP,698
125,Bareilly Cantt.,KAMAL KISHOR BALMEEKI,IND,619
125,Bareilly Cantt.,JAI PRAKASH SAXENA,PLM,488
125,Bareilly Cantt.,MANJEET SINGH,IEMC,459
125,Bareilly Cantt.,VIJAY KUMAR,SHI,332
125,Bareilly Cantt.,SUSHEEL KUMAR GAUTAM,BMP,260
125,Bareilly Cantt.,PRIYANKA KHANDELWAL,JSEP,237
125,Bareilly Cantt.,None of the Above,NOTA,1061
126,Aonla,DHARAM PAL SINGH,BJP,63165
126,Aonla,SIDHRAJ SINGH,SP,59619
126,Aonla,AGAM KUMAR MAURYA,BSP,54192
126,Aonla,PRADEEP SAXENA,JJP,1005
126,Aonla,RAKHI RANI,IND,735
126,Aonla,HARIOM SINGH,IND,730
126,Aonla,RAJ PAL,BSS,469
126,Aonla,None of the Above,NOTA,1794
127,Pilibhit,SANJAY SINGH GANGWAR,BJP,136486
127,Pilibhit,RIAZ AHMAD,SP,93130
127,Pilibhit,ARSHAD KHAN,BSP,14532
127,Pilibhit,CHANDARSEN,JSEP,1010
127,Pilibhit,MOH YUSUF MALIK,RKMP,989
127,Pilibhit,RAJRANI,IND,964
127,Pilibhit,VIJAY SINGH GANGWAR,IND,654
127,Pilibhit,BHOOPRAM ALIAS BHAWANI PRASAD,RLD,639
127,Pilibhit,MUNESH SINGH,IND,437
127,Pilibhit,SHAILENDRA KUMAR GANGWAR,JAM,433
127,Pilibhit,SHARAD JAISWAL,IND,420
127,Pilibhit,CHOKHELAL,BSS,307
127,Pilibhit,None of the Above,NOTA,1818
128,Barkhera,KISHAN LAL RAJPOOT,BJP,104595
128,Barkhera,HEMRAJ VERMA,SP,46665
128,Barkhera,DR. SHAILENDRA SINGH GANGWAR,BSP,28674
128,Barkhera,JAIDRATH ALIAS PRABAKTANAND,RLD,22631
128,Barkhera,NIRANJAN SINGH,RKMP,1797
128,Barkhera,SURYA PRAKASH,IND,1103
128,Barkhera,SANTRAM VERMA,IND,1044
128,Barkhera,KISHAN LAL,BSS,822
128,Barkhera,NARAYAN LAL,IND,643
128,Barkhera,SARBAZ AHMAD,SSP,633
128,Barkhera,AASHIF BEG,IND,453
128,Barkhera,KEERAT PRASAD,BMP,268
128,Barkhera,PREM SWAROOP,MKP,243
128,Barkhera,None of the Above,NOTA,2307
129,Puranpur,BABU RAM PASWAN,BJP,128493
129,Puranpur,PEETAM RAM,SP,89251
129,Puranpur,ER.K.K. ARVIND,BSP,20139
129,Puranpur,AYASHA BEGUM,RLD,1658
129,Puranpur,NATTHO DEVI,SSKP,1502
129,Puranpur,SHYAM BIHARI,CPIML,1322
129,Puranpur,MAHENDRA KUMAR RAJ,BSS,1144
129,Puranpur,RAMESHWAR DAYAL,IND,1064
129,Puranpur,None of the Above,NOTA,2246
130,Bisalpur,AGYASH RAM SARAN VERMA,BJP,103498
130,Bisalpur,ANIS AHMAD KHAN ALIAS PHOOLBABU,INC,62502
130,Bisalpur,DIVYA GANGWAR,BSP,45338
130,Bisalpur,BHEEMSEN SHARMA,CPI,2451
130,Bisalpur,DR.NAGESH CHANDRA PATHAK,RLD,2127
130,Bisalpur,RAMRATAN VERMA,RKMP,1906
130,Bisalpur,DESHRAJ VERMA,IND,1067
130,Bisalpur,RAMPAL MISHRA,IND,985
130,Bisalpur,SHYAM KISHOR VERMA,BSS,749
130,Bisalpur,None of the Above,NOTA,2301
131,Katra,VEER VIKRAM SINGH PRINCE,BJP,76509
131,Katra,RAJESH YADAV,SP,59779
131,Katra,ADHIWAKTA RAJEEV KASHYAP,BSP,47471
131,Katra,VIVIDH KUMAR,RLD,1288
131,Katra,SANJEEV KUMAR MISHRA,IND,1243
131,Katra,SUNEETA DEVI,MHD,1015
131,Katra,SURAJ PAL,IND,837
131,Katra,JAYVEER SINGH,RJP,785
131,Katra,RAJ KUMAR,IND,624
131,Katra,VEDRAM,BSS,594
131,Katra,DINESH,JAM,414
131,Katra,CHOTEY LAL,IND,360
131,Katra,KRISHNA PAL SINGH,IND,243
131,Katra,None of the Above,NOTA,1830
132,Jalalabad,SHARADVIR SINGH,SP,75326
132,Jalalabad,MANOJ KASHYAP,BJP,66029
132,Jalalabad,NEERAJ KUSHWAHA MAURYA,BSP,58337
132,Jalalabad,AMIT PRIYADARSHI RAJPUT,RLD,1306
132,Jalalabad,ASHA RAM,IND,1281
132,Jalalabad,RAM PRAKASH,BSS,1175
132,Jalalabad,MOHD. AKIL,BMP,1149
132,Jalalabad,BHARAT BHUSHAN,IND,1065
132,Jalalabad,JAY SHREE,LD,621
132,Jalalabad,JAGPAL,RVAJP,429
132,Jalalabad,None of the Above,NOTA,1614
133,Tilhar,ROSHAN LAL VERMA,BJP,81770
133,Tilhar,KUNWAR JITIN PRASADA,INC,76065
133,Tilhar,AVADHESH KUMAR VERMA,BSP,31418
133,Tilhar,PRADIP KUMAR,RLD,3983
133,Tilhar,RAGNI SINGH,IND,1733
133,Tilhar,RAJESH YADAV,SSP,1253
133,Tilhar,ANISH KUMAR SINGH,BIP,1225
133,Tilhar,PRAMOD KUMAR YADAV,BKD,1178
133,Tilhar,RAKESH KUMAR,IND,968
133,Tilhar,RAMESH PAL SINGH YADAV,IND,946
133,Tilhar,SUKHVEER SINGH,LD,545
133,Tilhar,ARUNA DEVI,IND,530
133,Tilhar,HARISH CHANDRA,BSS,521
133,Tilhar,SHIVAM SHARMA,SHI,431
133,Tilhar,None of the Above,NOTA,1683
134,Powayan,CHETRAM,BJP,126635
134,Powayan,SHAKUNTLA DEVI,SP,54218
134,Powayan,GURBACHAN LAL,BSP,38797
134,Powayan,MAHENDRA,SSP,1448
134,Powayan,DHIRENDRA PRASAD,IND,1369
134,Powayan,ARUN KUMAR,BSS,1176
134,Powayan,BANDHU PRASAD,IND,991
134,Powayan,CHANDRAKALA,IND,823
134,Powayan,KANDHAI,IND,692
134,Powayan,RAKESH KUMAR,LD,582
134,Powayan,RAJNISH,RJP,409
134,Powayan,None of the Above,NOTA,2065
135,Shahjahanpur,SURESH KUMAR KHANNA,BJP,100734
135,Shahjahanpur,TANVEER KHAN,SP,81531
135,Shahjahanpur,MOHAMMAD ASLAM KHAN,BSP,16546
135,Shahjahanpur,MANISH CHANDRA,CPI,1309
135,Shahjahanpur,GAURAV,RLD,991
135,Shahjahanpur,ANIL KUMAR SINGH,LD,782
135,Shahjahanpur,RAJEEV KUMAR SAXENA,SSP,611
135,Shahjahanpur,HEERA LAL SHUKLA,IND,608
135,Shahjahanpur,ROHIT DIXIT,IND,523
135,Shahjahanpur,SANJAY KUMAR,IND,376
135,Shahjahanpur,LOKESH SRIVASTAVA,IND,310
135,Shahjahanpur,KISHAN LAL,IND,278
135,Shahjahanpur,SARVESH KUMAR,BSS,275
135,Shahjahanpur,None of the Above,NOTA,1151
136,Dadraul,MANVENDRA SINGH,BJP,86435
136,Dadraul,RAMMURTEE SINGH VERMA,SP,69037
136,Dadraul,RIZWAN ALI,BSP,50762
136,Dadraul,ROOPA,CPI,2387
136,Dadraul,KUVER,IND,1410
136,Dadraul,PRATAP SINGH,IND,1246
136,Dadraul,RAJENDRA PRASAD,IND,971
136,Dadraul,GUR DAYAL,BSS,689
136,Dadraul,OMKAR SINGH VERMA,LD,687
136,Dadraul,GUR PREET SINGH,IND,556
136,Dadraul,None of the Above,NOTA,2383
137,PALIA,HARVINDER KUMAR SAHANI,BJP,118069
137,PALIA,SAIF ALI NAQVI,INC,48841
137,PALIA,VIRENDRA KUMAR AGARWAL,BSP,43436
137,PALIA,RAMNARESH,RKMP,7795
137,PALIA,ARTI RAI,CPIML,1661
137,PALIA,NASEER AHMAD,NCP,1387
137,PALIA,KEVAL SINGH,SSP,1384
137,PALIA,DEEPCHAND,BMP,1278
137,PALIA,UPENDRA SINGH,IND,1225
137,PALIA,SRI RAM,UPRP,1104
137,PALIA,RAKESH KUMAR GUPTA,IND,1096
137,PALIA,VANDNA GUPTA,IND,1032
137,PALIA,VIJAYPAL,RVP,719
137,PALIA,NETRAPAL,BSS,695
137,PALIA,None of the Above,NOTA,2077
138,NIGHASAN,PATEL RAMKUMAR VERMA,BJP,107487
138,NIGHASAN,KRISHNA GOPAL PATEL,SP,61364
138,NIGHASAN,GIRJASHANKAR SINGH ALIAS G.S. SINGH,BSP,40674
138,NIGHASAN,RADHEYSHYAM,NISHAD,2470
138,NIGHASAN,MAHIPAL SINGH,BSS,1885
138,NIGHASAN,SHIV KUMAR MAURYA,RPIA,1453
138,NIGHASAN,S.P.MISHRA ALIAS SATYAPRAKASH,KSPS,1300
138,NIGHASAN,SARIKA GUPTA,IND,1122
138,NIGHASAN,RAM KHELAWAN,PMP,886
138,NIGHASAN,RATNAKAR MAURYA,JAM,843
138,NIGHASAN,None of the Above,NOTA,2663
139,GOLA GOKRANNATH,ARVIND GIRI,BJP,122497
139,GOLA GOKRANNATH,VINAY TIWARI,SP,67480
139,GOLA GOKRANNATH,BRIJ SWAROOP KANAUJIA,BSP,51542
139,GOLA GOKRANNATH,MAKARAND SINGH,NCP,1252
139,GOLA GOKRANNATH,VIDYAWATI,IND,1113
139,GOLA GOKRANNATH,DINESH KUMAR,RKMP,964
139,GOLA GOKRANNATH,MANISH KUMAR GUPTA,PP,870
139,GOLA GOKRANNATH,PARAMJEET SHARMA,BSS,580
139,GOLA GOKRANNATH,NARENDRA KUMAR URF NARENDRA KUMAR,IND,530
139,GOLA GOKRANNATH,SHAMSHUDDIN,RVP,517
139,GOLA GOKRANNATH,RAGHVENDRA SINGH CHAUHAN,RLSHP,473
139,GOLA GOKRANNATH,None of the Above,NOTA,3022
140,SRI NAGAR,MANJU TYAGI,BJP,112941
140,SRI NAGAR,MEERA BANO,SP,58002
140,SRI NAGAR,PRAVEEN KUMAR,BSP,44757
140,SRI NAGAR,DINESH KUMAR,SPOI,1914
140,SRI NAGAR,CHANDRAVATI DEVI,RLD,1810
140,SRI NAGAR,NEELAM DEVI CHAUDHARY,RBCP,1300
140,SRI NAGAR,None of the Above,NOTA,2141
141,DHAURAHRA,AWASTHI BALA PRASAD,BJP,79809
141,DHAURAHRA,YESHPAL SINGH CHAUDHARI,SP,76456
141,DHAURAHRA,SHAMSHER BAHADUR,BSP,54723
141,DHAURAHRA,ANUJ KUMAR,LD,2065
141,DHAURAHRA,SHAMSHER,IND,1757
141,DHAURAHRA,SURESH,BSS,1374
141,DHAURAHRA,KAPIL KUMAR KATIYAR ADVOCATE,SHI,913
141,DHAURAHRA,SUNEEL KUMAR,PP,866
141,DHAURAHRA,None of the Above,NOTA,3360
142,LAKHIMPUR,YOGESH VERMA,BJP,122677
142,LAKHIMPUR,UTKARSH VERMA MADHUR,SP,84929
142,LAKHIMPUR,SHASHIDHAR MISHRA NAAME MAHRAJ,BSP,39068
142,LAKHIMPUR,LIAQAT ALI KHAN,RLD,1674
142,LAKHIMPUR,PARO KINNAR,IND,1231
142,LAKHIMPUR,OOSHA VERMA,MSKP,1160
142,LAKHIMPUR,VINAY TIWARI,RVP,946
142,LAKHIMPUR,OM PRAKASH,BSS,861
142,LAKHIMPUR,PUJAA SHUKLA,BJSP,642
142,LAKHIMPUR,None of the Above,NOTA,2434
143,KASTA,SAURABH SINGH,BJP,92824
143,KASTA,SUNIL KUMAR LALA,SP,68551
143,KASTA,RAJESH KUMAR,BSP,41778
143,KASTA,ARVIND KUMAR,CPIM,1997
143,KASTA,KUSUM DEVI,BSS,1864
143,KASTA,RAMESH CHANDRA,IND,995
143,KASTA,None of the Above,NOTA,1978
144,MOHAMMDI,LOKENDRA PRATAP SINGH,BJP,93000
144,MOHAMMDI,SANJAY SHARMA,INC,59082
144,MOHAMMDI,DAUD AHMAD,BSP,57902
144,MOHAMMDI,ADESH KUMAR,JAM,1207
144,MOHAMMDI,NAR SINGH,IND,1187
144,MOHAMMDI,RAMBETI SHARMA,RLD,1151
144,MOHAMMDI,OM PRAKASH,IND,626
144,MOHAMMDI,RACHANA,IND,622
144,MOHAMMDI,MALKEET SINGH,BSS,615
144,MOHAMMDI,SAZIYA KHATOON,SPOI,483
144,MOHAMMDI,HARISHANKAR,RJP,471
144,MOHAMMDI,RAMRATI,BKD,470
144,MOHAMMDI,None of the Above,NOTA,2330
145,Maholi,SHASHANK TRIVEDI,BJP,80938
145,Maholi,ANOOP KUMAR GUPTA,SP,77221
145,Maholi,MAHESH CHANDRA MISHRA,BSP,60917
145,Maholi,MAHENDRA SINGH VERMA,LD,11214
145,Maholi,VINEET KUMAR,RLD,1554
145,Maholi,AMIT SINGH,BSS,1482
145,Maholi,RAJA RAM,IND,1304
145,Maholi,SUBEDAR,IND,1019
145,Maholi,S. P. SINGH,IND,943
145,Maholi,ASHISH KUMAR,IND,694
145,Maholi,DR. VIJAY SHREE,RPIA,621
145,Maholi,SAROJANI DEVI,CPIML,575
145,Maholi,RAMAUTAR NISHAD,JHSP,549
145,Maholi,MAHANAND BAJPAI,IND,548
145,Maholi,KHUSHI RAM CHOUDHARI,UPRP,455
145,Maholi,None of the Above,NOTA,1665
146,Sitapur,RAKESH RATHORE,BJP,98850
146,Sitapur,RADHEY SHYAM JAISWAL,SP,74011
146,Sitapur,ASHFAQ KHAN,BSP,52181
146,Sitapur,RAKESH,IND,1706
146,Sitapur,SATROHAN LAL,RLD,1059
146,Sitapur,RUPENDRA KUMAR,IND,834
146,Sitapur,PRADEEP MISHRA,LD,787
146,Sitapur,DINESH JAISWAL 'DINNU',IND,655
146,Sitapur,NARAYAN URF RAMNARAYAN,IND,461
146,Sitapur,ERAJ BEG,VIP,407
146,Sitapur,SATYENDRA KUMAR,BSS,329
146,Sitapur,VISHWADEEP ANAND,SDU,303
146,Sitapur,TILAK RAM LODHI,AIPJSP,261
146,Sitapur,AJAY KUMAR THAKUR,IND,260
146,Sitapur,KONIKA,UPRP,252
146,Sitapur,None of the Above,NOTA,1842
147,Hargaon ,SURESH RAHI,BJP,101680
147,Hargaon ,RAMHET BHARTI,BSP,56685
147,Hargaon ,MANOJ KUMAR RAJVANSHI,SP,50211
147,Hargaon ,AMIT KUMAR,SSP,2700
147,Hargaon ,RAMNARESH,PP,2648
147,Hargaon ,ARJUN LAL,CPIML,2053
147,Hargaon ,KHLAWN,IND,1053
147,Hargaon ,MOHAN LAL,RLD,1025
147,Hargaon ,JAGPAL,BSS,986
147,Hargaon ,None of the Above,NOTA,2220
148,Laharpur,SUNEEL VERMA,BJP,79467
148,Laharpur,MO. JASMEER ANSARI,BSP,70349
148,Laharpur,ANIL KUMAR VERMA,INC,67102
148,Laharpur,NEERAJ KUMAR VERMA,LGP,1682
148,Laharpur,RAJKUMAR,RLD,1580
148,Laharpur,SUNDARI DEVI,IND,1299
148,Laharpur,VINOD KUMAR,IND,1100
148,Laharpur,RAMSANEHI,IND,1038
148,Laharpur,MAIKU LAL,SDU,927
148,Laharpur,SURESH CHANDRA,AWSP,698
148,Laharpur,RAJESH KUMAR RATHOUR,BSS,496
148,Laharpur,RAKESH KUMAR,IND,493
148,Laharpur,MANTOONA,IND,463
148,Laharpur,None of the Above,NOTA,2861
149,Biswan,MAHENDRA SINGH,BJP,81907
149,Biswan,AFZAAL KAUSAR,SP,71672
149,Biswan,NIRMAL VERMA,BSP,65040
149,Biswan,SUNILA,IND,2035
149,Biswan,RAM PRAKASH SINGH CHAUHAN,RLD,1716
149,Biswan,RAM SANEHI,IND,1176
149,Biswan,SANGEETA SHARMA,BSS,789
149,Biswan,JAN AALM,IND,715
149,Biswan,RAMESH,IND,495
149,Biswan,RAM LAKHAN GAUTAM,AIPJSP,429
149,Biswan,None of the Above,NOTA,2080
150,Sevata,GYAN TIWARI,BJP,94697
150,Sevata,ENGINEER MOHAMMAD NASIM,BSP,51038
150,Sevata,SHIV KUMAR GUPTA,SP,43488
150,Sevata,RAMPAL YADAV,LD,13130
150,Sevata,AMARJEET SINGH,RVP,2470
150,Sevata,UDAI BHANU SINGH,IND,1779
150,Sevata,KAMAL AHEMAD,SDU,1106
150,Sevata,NUR MOAHMMAD,IND,981
150,Sevata,SHANTI DEVI NISHAD,JHSP,972
150,Sevata,DR. SHUCHITA,SPI,846
150,Sevata,ANUPAM MISHRA,SPOI,589
150,Sevata,None of the Above,NOTA,2990
151,Mahmoodabad,NARENDRA SINGH VERMA,SP,81469
151,Mahmoodabad,ASHA MAURYA,BJP,79563
151,Mahmoodabad,PRADYUMN VERMA,BSP,45050
151,Mahmoodabad,BHOLA NATH VERMA,RLD,1175
151,Mahmoodabad,RAMESH CHANDRA,BSS,857
151,Mahmoodabad,GYAN SAGAR GUPTA,IND,650
151,Mahmoodabad,None of the Above,NOTA,1898
152,Sidhauli ,HARGOVIND BHARGAVA,BSP,78506
152,Sidhauli ,MANISH RAWAT,SP,75996
152,Sidhauli ,RAM BAKASH RAWAT,BJP,68956
152,Sidhauli ,INDRAPAL,RKSP,2442
152,Sidhauli ,SUBODH KUMAR,LD,1692
152,Sidhauli ,MAHENDRA KUMAR,AWSP,1439
152,Sidhauli ,GANGA RAM,IND,870
152,Sidhauli ,KAMLESH KUMAR,RJP,667
152,Sidhauli ,None of the Above,NOTA,2169
153,Misrikh ,RAM KRISHNA BHARGAVA,BJP,86403
153,Misrikh ,MANISH KUMAR RAWAT,BSP,65731
153,Misrikh ,RAM PAL RAJVANSHI,SP,61231
153,Misrikh ,SUNITA CHAUDHARY,RLD,1243
153,Misrikh ,HARINAM,IND,860
153,Misrikh ,NEELKANTH,IND,700
153,Misrikh ,RAMPAL RAJVANSHI,IND,678
153,Misrikh ,AJAY PRAKASH,BSS,627
153,Misrikh ,None of the Above,NOTA,2222
154,Sawaijpur,KUNVAR MADHVENDRA PRATAP,BJP,92601
154,Sawaijpur,PADAMRAG SINGH YADAV,SP,65631
154,Sawaijpur,DR. ANUPAM DUBEY ADVOCATE,BSP,59791
154,Sawaijpur,YADUNANDAN LAL,JAM,3569
154,Sawaijpur,NEERAJ KUMAR,IND,1620
154,Sawaijpur,MOHAMMAD ALAY RAZA,RLD,1503
154,Sawaijpur,SUNIT KUMAR SINGH,MHD,1150
154,Sawaijpur,SUDHIR KUMAR,IND,980
154,Sawaijpur,JAG JIVAN,IND,754
154,Sawaijpur,ANIL KUMAR,BMP,627
154,Sawaijpur,AJAY PRATAP SINGH,IND,411
154,Sawaijpur,RAJ PRAKASH SINGH,RSVP,400
154,Sawaijpur,RAMESH CHANDRA,BKD,341
154,Sawaijpur,UDIT PRATAP SINGH,RJPP,329
154,Sawaijpur,MANOJ KUMAR,RJP,304
154,Sawaijpur,None of the Above,NOTA,1831
155,Shahabad,RAJANI TIWARI,BJP,99624
155,Shahabad,ASIF KHAN,BSP,95364
155,Shahabad,SARTAJ KHAN,SP,15767
155,Shahabad,SHOBHIT PATHAK,RLD,1477
155,Shahabad,SAURABH KUMAR,IND,1469
155,Shahabad,ASHUTOSH,IND,704
155,Shahabad,FURQAN KHAN,IND,581
155,Shahabad,DINESH KUMAR,BSS,448
155,Shahabad,PRADEEP,RSVP,361
155,Shahabad,SHAHWAZ HUSAIN KHAN,MKP,351
155,Shahabad,MAHENDRA,JAM,338
155,Shahabad,RAJKUMAR JINDAL,BMP,314
155,Shahabad,PRAMOD KUMAR,LD,297
155,Shahabad,RAJDEVI,BHMP,229
155,Shahabad,None of the Above,NOTA,2615
156,Hardoi,NITIN AGARWAL,SP,97735
156,Hardoi,RAJA BUX SINGH,BJP,92626
156,Hardoi,DHARMVEER SINGH,BSP,30628
156,Hardoi,SULABH TRIVEDI,CPI,2000
156,Hardoi,SANDEEP BHADAURIYA,IND,1235
156,Hardoi,SURENDRA NATH,IND,844
156,Hardoi,SUMAN GUPTA,IND,824
156,Hardoi,SANJEEV KUMAR,IND,794
